,IDV,SUBPOP,ANC
2.chromsome.172,2.86,2,a
2.chromsome.173,2.86,2,a
2.chromsome.174,2.87,2,a
2.chromsome.175,2.87,2,a
2.chromsome.176,2.88,2,a
2.chromsome.177,2.88,2,a
2.chromsome.178,2.89,2,a
2.chromsome.179,2.89,2,a
2.chromsome.180,2.90,2,a
2.chromsome.181,2.90,2,a
2.chromsome.182,2.91,2,a
2.chromsome.183,2.91,2,a
2.chromsome.184,2.92,2,a
2.chromsome.185,2.92,2,a
2.chromsome.186,2.93,2,a
2.chromsome.187,2.93,2,a
2.chromsome.188,2.94,2,a
2.chromsome.189,2.94,2,a
2.chromsome.190,2.95,2,a
2.chromsome.191,2.95,2,a
2.chromsome.192,2.96,2,a
2.chromsome.193,2.96,2,a
2.chromsome.194,2.97,2,a
2.chromsome.195,2.97,2,a
2.chromsome.196,2.98,2,a
2.chromsome.197,2.98,2,a
2.chromsome.198,2.99,2,a
2.chromsome.199,2.99,2,a
2.chromsome.200,2.100,2,a
2.chromsome.201,2.100,2,a
2.chromsome.202,2.101,2,a
2.chromsome.203,2.101,2,a
2.chromsome.204,2.102,2,a
2.chromsome.205,2.102,2,a
2.chromsome.206,2.103,2,a
2.chromsome.207,2.103,2,a
2.chromsome.208,2.104,2,a
2.chromsome.209,2.104,2,a
2.chromsome.210,2.105,2,a
2.chromsome.211,2.105,2,a
2.chromsome.212,2.106,2,a
2.chromsome.213,2.106,2,a
2.chromsome.214,2.107,2,a
2.chromsome.215,2.107,2,a
2.chromsome.216,2.108,2,a
2.chromsome.217,2.108,2,a
2.chromsome.218,2.109,2,a
2.chromsome.219,2.109,2,a
2.chromsome.220,2.110,2,a
2.chromsome.221,2.110,2,a
2.chromsome.222,2.111,2,a
2.chromsome.223,2.111,2,a
2.chromsome.224,2.112,2,a
2.chromsome.225,2.112,2,a
2.chromsome.226,2.113,2,a
2.chromsome.227,2.113,2,a
2.chromsome.228,2.114,2,a
2.chromsome.229,2.114,2,a
2.chromsome.230,2.115,2,a
2.chromsome.231,2.115,2,a
2.chromsome.232,2.116,2,a
2.chromsome.233,2.116,2,a
2.chromsome.234,2.117,2,a
2.chromsome.235,2.117,2,a
2.chromsome.236,2.118,2,a
2.chromsome.237,2.118,2,a
2.chromsome.238,2.119,2,a
2.chromsome.239,2.119,2,a
2.chromsome.240,2.120,2,a
2.chromsome.241,2.120,2,a
2.chromsome.242,2.121,2,a
2.chromsome.243,2.121,2,a
2.chromsome.244,2.122,2,a
2.chromsome.245,2.122,2,a
2.chromsome.246,2.123,2,a
2.chromsome.247,2.123,2,a
2.chromsome.248,2.124,2,a
2.chromsome.249,2.124,2,a
2.chromsome.250,2.125,2,a
2.chromsome.251,2.125,2,a
2.chromsome.252,2.126,2,a
2.chromsome.253,2.126,2,a
2.chromsome.254,2.127,2,a
2.chromsome.255,2.127,2,a
2.chromsome.256,2.128,2,a
2.chromsome.257,2.128,2,a
2.chromsome.258,2.129,2,a
2.chromsome.259,2.129,2,a
2.chromsome.260,2.130,2,a
2.chromsome.261,2.130,2,a
2.chromsome.262,2.131,2,a
2.chromsome.263,2.131,2,a
2.chromsome.264,2.132,2,a
2.chromsome.265,2.132,2,a
2.chromsome.266,2.133,2,a
2.chromsome.267,2.133,2,a
2.chromsome.268,2.134,2,a
2.chromsome.269,2.134,2,a
2.chromsome.270,2.135,2,a
2.chromsome.271,2.135,2,a
2.chromsome.272,2.136,2,a
2.chromsome.273,2.136,2,a
2.chromsome.274,2.137,2,a
2.chromsome.275,2.137,2,a
2.chromsome.276,2.138,2,a
2.chromsome.277,2.138,2,a
2.chromsome.278,2.139,2,a
2.chromsome.279,2.139,2,a
2.chromsome.280,2.140,2,a
2.chromsome.281,2.140,2,a
2.chromsome.282,2.141,2,a
2.chromsome.283,2.141,2,a
2.chromsome.284,2.142,2,a
2.chromsome.285,2.142,2,a
2.chromsome.286,2.143,2,a
2.chromsome.287,2.143,2,a
2.chromsome.288,2.144,2,a
2.chromsome.289,2.144,2,a
2.chromsome.290,2.145,2,a
2.chromsome.291,2.145,2,a
2.chromsome.292,2.146,2,a
2.chromsome.293,2.146,2,a
2.chromsome.294,2.147,2,a
2.chromsome.295,2.147,2,a
2.chromsome.296,2.148,2,a
2.chromsome.297,2.148,2,a
2.chromsome.298,2.149,2,a
2.chromsome.299,2.149,2,a
2.chromsome.300,2.150,2,a
2.chromsome.301,2.150,2,a
2.chromsome.302,2.151,2,a
2.chromsome.303,2.151,2,a
2.chromsome.304,2.152,2,a
2.chromsome.305,2.152,2,a
2.chromsome.306,2.153,2,a
2.chromsome.307,2.153,2,a
2.chromsome.308,2.154,2,a
2.chromsome.309,2.154,2,a
2.chromsome.310,2.155,2,a
2.chromsome.311,2.155,2,a
2.chromsome.312,2.156,2,a
2.chromsome.313,2.156,2,a
2.chromsome.314,2.157,2,a
2.chromsome.315,2.157,2,a
2.chromsome.316,2.158,2,a
2.chromsome.317,2.158,2,a
2.chromsome.318,2.159,2,a
2.chromsome.319,2.159,2,a
2.chromsome.320,2.160,2,a
2.chromsome.321,2.160,2,a
2.chromsome.322,2.161,2,a
2.chromsome.323,2.161,2,a
2.chromsome.324,2.162,2,a
2.chromsome.325,2.162,2,a
2.chromsome.326,2.163,2,a
2.chromsome.327,2.163,2,a
2.chromsome.328,2.164,2,a
2.chromsome.329,2.164,2,a
2.chromsome.330,2.165,2,a
2.chromsome.331,2.165,2,a
2.chromsome.332,2.166,2,a
2.chromsome.333,2.166,2,a
2.chromsome.334,2.167,2,a
2.chromsome.335,2.167,2,a
2.chromsome.336,2.168,2,a
2.chromsome.337,2.168,2,a
2.chromsome.338,2.169,2,a
2.chromsome.339,2.169,2,a
2.chromsome.340,2.170,2,a
2.chromsome.341,2.170,2,a
2.chromsome.342,2.171,2,a
2.chromsome.343,2.171,2,a
2.chromsome.344,2.172,2,a
2.chromsome.345,2.172,2,a
2.chromsome.346,2.173,2,a
2.chromsome.347,2.173,2,a
2.chromsome.348,2.174,2,a
2.chromsome.349,2.174,2,a
2.chromsome.350,2.175,2,a
2.chromsome.351,2.175,2,a
2.chromsome.352,2.176,2,a
2.chromsome.353,2.176,2,a
2.chromsome.354,2.177,2,a
2.chromsome.355,2.177,2,a
2.chromsome.356,2.178,2,a
2.chromsome.357,2.178,2,a
2.chromsome.358,2.179,2,a
2.chromsome.359,2.179,2,a
2.chromsome.360,2.180,2,a
2.chromsome.361,2.180,2,a
2.chromsome.362,2.181,2,a
2.chromsome.363,2.181,2,a
2.chromsome.364,2.182,2,a
2.chromsome.365,2.182,2,a
2.chromsome.366,2.183,2,a
2.chromsome.367,2.183,2,a
2.chromsome.368,2.184,2,a
2.chromsome.369,2.184,2,a
2.chromsome.370,2.185,2,a
2.chromsome.371,2.185,2,a
2.chromsome.372,2.186,2,a
2.chromsome.373,2.186,2,a
2.chromsome.374,2.187,2,a
2.chromsome.375,2.187,2,a
2.chromsome.376,2.188,2,a
2.chromsome.377,2.188,2,a
2.chromsome.378,2.189,2,a
2.chromsome.379,2.189,2,a
2.chromsome.380,2.190,2,a
2.chromsome.381,2.190,2,a
2.chromsome.382,2.191,2,a
2.chromsome.383,2.191,2,a
2.chromsome.384,2.192,2,a
2.chromsome.385,2.192,2,a
2.chromsome.386,2.193,2,a
2.chromsome.387,2.193,2,a
2.chromsome.388,2.194,2,a
2.chromsome.389,2.194,2,a
2.chromsome.390,2.195,2,a
2.chromsome.391,2.195,2,a
2.chromsome.392,2.196,2,a
2.chromsome.393,2.196,2,a
2.chromsome.394,2.197,2,a
2.chromsome.395,2.197,2,a
2.chromsome.396,2.198,2,a
2.chromsome.397,2.198,2,a
2.chromsome.398,2.199,2,a
2.chromsome.399,2.199,2,a
3.chromsome.0,3.0,3,a
3.chromsome.1,3.0,3,a
3.chromsome.2,3.1,3,a
3.chromsome.3,3.1,3,a
3.chromsome.4,3.2,3,a
3.chromsome.5,3.2,3,a
3.chromsome.6,3.3,3,a
3.chromsome.7,3.3,3,a
3.chromsome.8,3.4,3,a
3.chromsome.9,3.4,3,a
3.chromsome.10,3.5,3,a
3.chromsome.11,3.5,3,a
3.chromsome.12,3.6,3,a
3.chromsome.13,3.6,3,a
3.chromsome.14,3.7,3,a
3.chromsome.15,3.7,3,a
3.chromsome.16,3.8,3,a
3.chromsome.17,3.8,3,a
3.chromsome.18,3.9,3,a
3.chromsome.19,3.9,3,a
3.chromsome.20,3.10,3,a
3.chromsome.21,3.10,3,a
3.chromsome.22,3.11,3,a
3.chromsome.23,3.11,3,a
3.chromsome.24,3.12,3,a
3.chromsome.25,3.12,3,a
3.chromsome.26,3.13,3,a
3.chromsome.27,3.13,3,a
3.chromsome.28,3.14,3,a
3.chromsome.29,3.14,3,a
3.chromsome.30,3.15,3,a
3.chromsome.31,3.15,3,a
3.chromsome.32,3.16,3,a
3.chromsome.33,3.16,3,a
3.chromsome.34,3.17,3,a
3.chromsome.35,3.17,3,a
3.chromsome.36,3.18,3,a
3.chromsome.37,3.18,3,a
3.chromsome.38,3.19,3,a
3.chromsome.39,3.19,3,a
3.chromsome.40,3.20,3,a
3.chromsome.41,3.20,3,a
3.chromsome.42,3.21,3,a
3.chromsome.43,3.21,3,a
3.chromsome.44,3.22,3,a
3.chromsome.45,3.22,3,a
3.chromsome.46,3.23,3,a
3.chromsome.47,3.23,3,a
3.chromsome.48,3.24,3,a
3.chromsome.49,3.24,3,a
3.chromsome.50,3.25,3,a
3.chromsome.51,3.25,3,a
3.chromsome.52,3.26,3,a
3.chromsome.53,3.26,3,a
3.chromsome.54,3.27,3,a
3.chromsome.55,3.27,3,a
3.chromsome.56,3.28,3,a
3.chromsome.57,3.28,3,a
3.chromsome.58,3.29,3,a
3.chromsome.59,3.29,3,a
3.chromsome.60,3.30,3,a
3.chromsome.61,3.30,3,a
3.chromsome.62,3.31,3,a
3.chromsome.63,3.31,3,a
3.chromsome.64,3.32,3,a
3.chromsome.65,3.32,3,a
3.chromsome.66,3.33,3,a
3.chromsome.67,3.33,3,a
3.chromsome.68,3.34,3,a
3.chromsome.69,3.34,3,a
3.chromsome.70,3.35,3,a
3.chromsome.71,3.35,3,a
3.chromsome.72,3.36,3,a
3.chromsome.73,3.36,3,a
3.chromsome.74,3.37,3,a
3.chromsome.75,3.37,3,a
3.chromsome.76,3.38,3,a
3.chromsome.77,3.38,3,a
3.chromsome.78,3.39,3,a
3.chromsome.79,3.39,3,a
3.chromsome.80,3.40,3,a
3.chromsome.81,3.40,3,a
3.chromsome.82,3.41,3,a
3.chromsome.83,3.41,3,a
3.chromsome.84,3.42,3,a
3.chromsome.85,3.42,3,a
3.chromsome.86,3.43,3,a
3.chromsome.87,3.43,3,a
3.chromsome.88,3.44,3,a
3.chromsome.89,3.44,3,a
3.chromsome.90,3.45,3,a
3.chromsome.91,3.45,3,a
3.chromsome.92,3.46,3,a
3.chromsome.93,3.46,3,a
3.chromsome.94,3.47,3,a
3.chromsome.95,3.47,3,a
3.chromsome.96,3.48,3,a
3.chromsome.97,3.48,3,a
3.chromsome.98,3.49,3,a
3.chromsome.99,3.49,3,a
3.chromsome.100,3.50,3,a
3.chromsome.101,3.50,3,a
3.chromsome.102,3.51,3,a
3.chromsome.103,3.51,3,a
3.chromsome.104,3.52,3,a
3.chromsome.105,3.52,3,a
3.chromsome.106,3.53,3,a
3.chromsome.107,3.53,3,a
3.chromsome.108,3.54,3,a
3.chromsome.109,3.54,3,a
3.chromsome.110,3.55,3,a
3.chromsome.111,3.55,3,a
3.chromsome.112,3.56,3,a
3.chromsome.113,3.56,3,a
3.chromsome.114,3.57,3,a
3.chromsome.115,3.57,3,a
3.chromsome.116,3.58,3,a
3.chromsome.117,3.58,3,a
3.chromsome.118,3.59,3,a
3.chromsome.119,3.59,3,a
3.chromsome.120,3.60,3,a
3.chromsome.121,3.60,3,a
3.chromsome.122,3.61,3,a
3.chromsome.123,3.61,3,a
3.chromsome.124,3.62,3,a
3.chromsome.125,3.62,3,a
3.chromsome.126,3.63,3,a
3.chromsome.127,3.63,3,a
3.chromsome.128,3.64,3,a
3.chromsome.129,3.64,3,a
3.chromsome.130,3.65,3,a
3.chromsome.131,3.65,3,a
3.chromsome.132,3.66,3,a
3.chromsome.133,3.66,3,a
3.chromsome.134,3.67,3,a
3.chromsome.135,3.67,3,a
3.chromsome.136,3.68,3,a
3.chromsome.137,3.68,3,a
3.chromsome.138,3.69,3,a
3.chromsome.139,3.69,3,a
3.chromsome.140,3.70,3,a
3.chromsome.141,3.70,3,a
3.chromsome.142,3.71,3,a
3.chromsome.143,3.71,3,a
3.chromsome.144,3.72,3,a
3.chromsome.145,3.72,3,a
3.chromsome.146,3.73,3,a
3.chromsome.147,3.73,3,a
3.chromsome.148,3.74,3,a
3.chromsome.149,3.74,3,a
3.chromsome.150,3.75,3,a
3.chromsome.151,3.75,3,a
3.chromsome.152,3.76,3,a
3.chromsome.153,3.76,3,a
3.chromsome.154,3.77,3,a
3.chromsome.155,3.77,3,a
3.chromsome.156,3.78,3,a
3.chromsome.157,3.78,3,a
3.chromsome.158,3.79,3,a
3.chromsome.159,3.79,3,a
3.chromsome.160,3.80,3,a
3.chromsome.161,3.80,3,a
3.chromsome.162,3.81,3,a
3.chromsome.163,3.81,3,a
3.chromsome.164,3.82,3,a
3.chromsome.165,3.82,3,a
3.chromsome.166,3.83,3,a
3.chromsome.167,3.83,3,a
3.chromsome.168,3.84,3,a
3.chromsome.169,3.84,3,a
3.chromsome.170,3.85,3,a
3.chromsome.171,3.85,3,a
3.chromsome.172,3.86,3,a
3.chromsome.173,3.86,3,a
3.chromsome.174,3.87,3,a
3.chromsome.175,3.87,3,a
3.chromsome.176,3.88,3,a
3.chromsome.177,3.88,3,a
3.chromsome.178,3.89,3,a
3.chromsome.179,3.89,3,a
3.chromsome.180,3.90,3,a
3.chromsome.181,3.90,3,a
3.chromsome.182,3.91,3,a
3.chromsome.183,3.91,3,a
3.chromsome.184,3.92,3,a
3.chromsome.185,3.92,3,a
3.chromsome.186,3.93,3,a
3.chromsome.187,3.93,3,a
3.chromsome.188,3.94,3,a
3.chromsome.189,3.94,3,a
3.chromsome.190,3.95,3,a
3.chromsome.191,3.95,3,a
3.chromsome.192,3.96,3,a
3.chromsome.193,3.96,3,a
3.chromsome.194,3.97,3,a
3.chromsome.195,3.97,3,a
3.chromsome.196,3.98,3,a
3.chromsome.197,3.98,3,a
3.chromsome.198,3.99,3,a
3.chromsome.199,3.99,3,a
3.chromsome.200,3.100,3,a
3.chromsome.201,3.100,3,a
3.chromsome.202,3.101,3,a
3.chromsome.203,3.101,3,a
3.chromsome.204,3.102,3,a
3.chromsome.205,3.102,3,a
3.chromsome.206,3.103,3,a
3.chromsome.207,3.103,3,a
3.chromsome.208,3.104,3,a
3.chromsome.209,3.104,3,a
3.chromsome.210,3.105,3,a
3.chromsome.211,3.105,3,a
3.chromsome.212,3.106,3,a
3.chromsome.213,3.106,3,a
3.chromsome.214,3.107,3,a
3.chromsome.215,3.107,3,a
3.chromsome.216,3.108,3,a
3.chromsome.217,3.108,3,a
3.chromsome.218,3.109,3,a
3.chromsome.219,3.109,3,a
3.chromsome.220,3.110,3,a
3.chromsome.221,3.110,3,a
3.chromsome.222,3.111,3,a
3.chromsome.223,3.111,3,a
3.chromsome.224,3.112,3,a
3.chromsome.225,3.112,3,a
3.chromsome.226,3.113,3,a
3.chromsome.227,3.113,3,a
3.chromsome.228,3.114,3,a
3.chromsome.229,3.114,3,a
3.chromsome.230,3.115,3,a
3.chromsome.231,3.115,3,a
3.chromsome.232,3.116,3,a
3.chromsome.233,3.116,3,a
3.chromsome.234,3.117,3,a
3.chromsome.235,3.117,3,a
3.chromsome.236,3.118,3,a
3.chromsome.237,3.118,3,a
3.chromsome.238,3.119,3,a
3.chromsome.239,3.119,3,a
3.chromsome.240,3.120,3,a
3.chromsome.241,3.120,3,a
3.chromsome.242,3.121,3,a
3.chromsome.243,3.121,3,a
3.chromsome.244,3.122,3,a
3.chromsome.245,3.122,3,a
3.chromsome.246,3.123,3,a
3.chromsome.247,3.123,3,a
3.chromsome.248,3.124,3,a
3.chromsome.249,3.124,3,a
3.chromsome.250,3.125,3,a
3.chromsome.251,3.125,3,a
3.chromsome.252,3.126,3,a
3.chromsome.253,3.126,3,a
3.chromsome.254,3.127,3,a
3.chromsome.255,3.127,3,a
3.chromsome.256,3.128,3,a
3.chromsome.257,3.128,3,a
3.chromsome.258,3.129,3,a
3.chromsome.259,3.129,3,a
3.chromsome.260,3.130,3,a
3.chromsome.261,3.130,3,a
3.chromsome.262,3.131,3,a
3.chromsome.263,3.131,3,a
3.chromsome.264,3.132,3,a
3.chromsome.265,3.132,3,a
3.chromsome.266,3.133,3,a
3.chromsome.267,3.133,3,a
3.chromsome.268,3.134,3,a
3.chromsome.269,3.134,3,a
3.chromsome.270,3.135,3,a
3.chromsome.271,3.135,3,a
3.chromsome.272,3.136,3,a
3.chromsome.273,3.136,3,a
3.chromsome.274,3.137,3,a
3.chromsome.275,3.137,3,a
3.chromsome.276,3.138,3,a
3.chromsome.277,3.138,3,a
3.chromsome.278,3.139,3,a
3.chromsome.279,3.139,3,a
3.chromsome.280,3.140,3,a
3.chromsome.281,3.140,3,a
3.chromsome.282,3.141,3,a
3.chromsome.283,3.141,3,a
3.chromsome.284,3.142,3,a
3.chromsome.285,3.142,3,a
3.chromsome.286,3.143,3,a
3.chromsome.287,3.143,3,a
3.chromsome.288,3.144,3,a
3.chromsome.289,3.144,3,a
3.chromsome.290,3.145,3,a
3.chromsome.291,3.145,3,a
3.chromsome.292,3.146,3,a
3.chromsome.293,3.146,3,a
3.chromsome.294,3.147,3,a
3.chromsome.295,3.147,3,a
3.chromsome.296,3.148,3,a
3.chromsome.297,3.148,3,a
3.chromsome.298,3.149,3,a
3.chromsome.299,3.149,3,a
3.chromsome.300,3.150,3,a
3.chromsome.301,3.150,3,a
3.chromsome.302,3.151,3,a
3.chromsome.303,3.151,3,a
3.chromsome.304,3.152,3,a
3.chromsome.305,3.152,3,a
3.chromsome.306,3.153,3,a
3.chromsome.307,3.153,3,a
3.chromsome.308,3.154,3,a
3.chromsome.309,3.154,3,a
3.chromsome.310,3.155,3,a
3.chromsome.311,3.155,3,a
3.chromsome.312,3.156,3,a
3.chromsome.313,3.156,3,a
3.chromsome.314,3.157,3,a
3.chromsome.315,3.157,3,a
3.chromsome.316,3.158,3,a
3.chromsome.317,3.158,3,a
3.chromsome.318,3.159,3,a
3.chromsome.319,3.159,3,a
3.chromsome.320,3.160,3,a
3.chromsome.321,3.160,3,a
3.chromsome.322,3.161,3,a
3.chromsome.323,3.161,3,a
3.chromsome.324,3.162,3,a
3.chromsome.325,3.162,3,a
3.chromsome.326,3.163,3,a
3.chromsome.327,3.163,3,a
3.chromsome.328,3.164,3,a
3.chromsome.329,3.164,3,a
3.chromsome.330,3.165,3,a
3.chromsome.331,3.165,3,a
3.chromsome.332,3.166,3,a
3.chromsome.333,3.166,3,a
3.chromsome.334,3.167,3,a
3.chromsome.335,3.167,3,a
3.chromsome.336,3.168,3,a
3.chromsome.337,3.168,3,a
3.chromsome.338,3.169,3,a
3.chromsome.339,3.169,3,a
3.chromsome.340,3.170,3,a
3.chromsome.341,3.170,3,a
3.chromsome.342,3.171,3,a
3.chromsome.343,3.171,3,a
3.chromsome.344,3.172,3,a
3.chromsome.345,3.172,3,a
3.chromsome.346,3.173,3,a
3.chromsome.347,3.173,3,a
3.chromsome.348,3.174,3,a
3.chromsome.349,3.174,3,a
3.chromsome.350,3.175,3,a
3.chromsome.351,3.175,3,a
3.chromsome.352,3.176,3,a
3.chromsome.353,3.176,3,a
3.chromsome.354,3.177,3,a
3.chromsome.355,3.177,3,a
3.chromsome.356,3.178,3,a
3.chromsome.357,3.178,3,a
3.chromsome.358,3.179,3,a
3.chromsome.359,3.179,3,a
3.chromsome.360,3.180,3,a
3.chromsome.361,3.180,3,a
3.chromsome.362,3.181,3,a
3.chromsome.363,3.181,3,a
3.chromsome.364,3.182,3,a
3.chromsome.365,3.182,3,a
3.chromsome.366,3.183,3,a
3.chromsome.367,3.183,3,a
3.chromsome.368,3.184,3,a
3.chromsome.369,3.184,3,a
3.chromsome.370,3.185,3,a
3.chromsome.371,3.185,3,a
3.chromsome.372,3.186,3,a
3.chromsome.373,3.186,3,a
3.chromsome.374,3.187,3,a
3.chromsome.375,3.187,3,a
3.chromsome.376,3.188,3,a
3.chromsome.377,3.188,3,a
3.chromsome.378,3.189,3,a
3.chromsome.379,3.189,3,a
3.chromsome.380,3.190,3,a
3.chromsome.381,3.190,3,a
3.chromsome.382,3.191,3,a
3.chromsome.383,3.191,3,a
3.chromsome.384,3.192,3,a
3.chromsome.385,3.192,3,a
3.chromsome.386,3.193,3,a
3.chromsome.387,3.193,3,a
3.chromsome.388,3.194,3,a
3.chromsome.389,3.194,3,a
3.chromsome.390,3.195,3,a
3.chromsome.391,3.195,3,a
3.chromsome.392,3.196,3,a
3.chromsome.393,3.196,3,a
3.chromsome.394,3.197,3,a
3.chromsome.395,3.197,3,a
3.chromsome.396,3.198,3,a
3.chromsome.397,3.198,3,a
3.chromsome.398,3.199,3,a
3.chromsome.399,3.199,3,a
