,generation,A,B,C,D
216,0.03, -0.25, -0.31, 0.4
217,0.09, -0.24, -0.37, 0.4
218,0.04, -0.23, -0.35, 0.41
219,0.02, -0.25, -0.33, 0.42
220,0.04, -0.26, -0.37, 0.46
221,0.07, -0.27, -0.32, 0.46
222,0.08, -0.26, -0.31, 0.48
223,0.07, -0.25, -0.28, 0.48
224,0.09, -0.22, -0.23, 0.46
225,0.09, -0.21, -0.24, 0.44
226,0.1, -0.24, -0.13, 0.45
227,0.1, -0.25, -0.13, 0.45
228,0.15, -0.26, -0.14, 0.46
229,0.17, -0.29, -0.07, 0.47
230,0.11, -0.29, -0.11, 0.46
231,0.09, -0.27, -0.08, 0.45
232,0.06, -0.27, -0.04, 0.44
233,0.04, -0.3, -0.01, 0.45
234,0.03, -0.3, 0.02, 0.42
235,-0.01, -0.27, -0.01, 0.33
236,0.03, -0.24, 0.01, 0.3
237,0.07, -0.22, 0.05, 0.28
238,0.04, -0.23, 0.05, 0.33
239,0.05, -0.23, 0.1, 0.32
240,0.06, -0.25, 0.1, 0.28
241,0.04, -0.24, 0.1, 0.29
242,0.07, -0.21, 0.04, 0.32
243,0.12, -0.2, 0.06, 0.37
244,0.09, -0.19, 0.02, 0.38
245,0.07, -0.2, 0.05, 0.38
246,0.06, -0.25, 0.06, 0.4
247,0.08, -0.22, 0.08, 0.39
248,0.08, -0.23, 0.07, 0.37
249,0.06, -0.23, 0.1, 0.35
250,0.04, -0.22, 0.12, 0.36
251,0.06, -0.21, 0.08, 0.35
252,0.1, -0.22, 0.13, 0.3
253,0.05, -0.25, 0.14, 0.29
254,0.04, -0.23, 0.15, 0.28
255,0.09, -0.21, 0.17, 0.29
256,0.17, -0.19, 0.16, 0.3
257,0.18, -0.17, 0.1, 0.29
258,0.2, -0.18, 0.08, 0.28
259,0.25, -0.14, 0.07, 0.27
260,0.15, -0.11, 0.02, 0.26
261,0.14, -0.11, 0.03, 0.28
262,0.11, -0.13, 0.07, 0.27
263,0.03, -0.12, 0.06, 0.28
264,-0.02, -0.11, -0.0, 0.29
265,-0.04, -0.11, -0.02, 0.28
266,0.0, -0.1, -0.0, 0.28
267,0.08, -0.11, 0.04, 0.27
268,0.09, -0.1, 0.09, 0.28
269,0.12, -0.09, 0.12, 0.29
270,0.14, -0.11, 0.12, 0.27
271,0.19, -0.1, 0.07, 0.29
272,0.24, -0.07, 0.09, 0.3
273,0.24, -0.09, 0.09, 0.31
274,0.39, -0.11, 0.07, 0.3
275,0.38, -0.1, 0.05, 0.32
276,0.39, -0.1, 0.02, 0.32
277,0.42, -0.13, 0.08, 0.34
278,0.41, -0.14, 0.06, 0.34
279,0.42, -0.15, 0.05, 0.36
280,0.39, -0.15, 0.06, 0.35
281,0.44, -0.17, 0.06, 0.35
282,0.42, -0.16, 0.04, 0.35
283,0.38, -0.16, 0.06, 0.34
284,0.29, -0.13, 0.03, 0.35
285,0.27, -0.16, 0.11, 0.36
286,0.3, -0.15, 0.12, 0.35
287,0.31, -0.13, 0.08, 0.36
288,0.36, -0.08, 0.13, 0.38
289,0.38, -0.08, 0.1, 0.42
290,0.36, -0.08, 0.12, 0.43
291,0.35, -0.08, 0.1, 0.45
292,0.39, -0.09, 0.12, 0.43
293,0.37, -0.1, 0.15, 0.41
294,0.35, -0.09, 0.12, 0.4
295,0.3, -0.08, 0.16, 0.43
296,0.39, -0.06, 0.13, 0.43
297,0.36, -0.01, 0.14, 0.45
298,0.32, -0.01, 0.14, 0.46
299,0.32, -0.03, 0.17, 0.46
300,0.34, 0.01, 0.2, 0.47
301,0.34, 0.02, 0.18, 0.45
302,0.37, 0.0, 0.17, 0.43
303,0.4, -0.02, 0.17, 0.44
304,0.41, 0.0, 0.18, 0.41
305,0.45, 0.04, 0.22, 0.42
306,0.43, 0.07, 0.23, 0.43
307,0.42, 0.07, 0.19, 0.44
308,0.37, 0.09, 0.18, 0.43
309,0.35, 0.06, 0.26, 0.45
310,0.39, 0.02, 0.22, 0.45
311,0.35, 0.03, 0.23, 0.44
312,0.36, 0.04, 0.22, 0.45
313,0.31, 0.04, 0.27, 0.46
314,0.29, 0.02, 0.3, 0.45
315,0.2, 0.04, 0.29, 0.47
316,0.2, 0.05, 0.23, 0.47
317,0.2, 0.07, 0.21, 0.47
318,0.25, 0.07, 0.19, 0.47
319,0.25, 0.1, 0.19, 0.47
320,0.3, 0.11, 0.14, 0.46
321,0.32, 0.1, 0.17, 0.45
322,0.35, 0.07, 0.24, 0.48
323,0.31, 0.09, 0.23, 0.49
324,0.25, 0.1, 0.23, 0.49
325,0.19, 0.08, 0.27, 0.5
326,0.12, 0.05, 0.25, 0.48
327,0.08, 0.03, 0.25, 0.5
328,0.06, 0.01, 0.23, 0.52
329,0.12, 0.03, 0.23, 0.5
330,0.18, 0.04, 0.22, 0.5
331,0.23, 0.03, 0.25, 0.48
332,0.25, 0.04, 0.24, 0.49
333,0.32, 0.06, 0.24, 0.48
334,0.33, 0.05, 0.33, 0.5
335,0.41, 0.03, 0.36, 0.54
336,0.45, -0.01, 0.35, 0.55
337,0.5, -0.04, 0.32, 0.55
338,0.51, -0.06, 0.37, 0.55
339,0.46, -0.02, 0.38, 0.54
340,0.46, -0.05, 0.34, 0.54
341,0.44, -0.06, 0.38, 0.56
342,0.38, -0.09, 0.43, 0.58
343,0.32, -0.05, 0.39, 0.57
344,0.37, -0.1, 0.4, 0.55
345,0.32, -0.09, 0.41, 0.54
346,0.32, -0.11, 0.45, 0.54
347,0.35, -0.12, 0.45, 0.54
348,0.32, -0.1, 0.48, 0.52
349,0.37, -0.04, 0.48, 0.51
350,0.4, 0.05, 0.57, 0.49
351,0.37, 0.05, 0.57, 0.51
352,0.36, 0.04, 0.55, 0.51
353,0.36, 0.05, 0.59, 0.5
354,0.36, 0.03, 0.46, 0.52
355,0.38, 0.03, 0.53, 0.5
356,0.29, 0.06, 0.45, 0.49
357,0.23, 0.05, 0.45, 0.49
358,0.19, 0.07, 0.36, 0.49
359,0.2, 0.06, 0.4, 0.5
360,0.22, 0.05, 0.4, 0.5
361,0.2, 0.03, 0.43, 0.5
362,0.23, 0.04, 0.5, 0.51
363,0.31, 0.04, 0.58, 0.5
364,0.33, 0.03, 0.58, 0.48
365,0.37, 0.01, 0.59, 0.48
366,0.31, -0.01, 0.6, 0.47
367,0.39, -0.04, 0.56, 0.48
368,0.41, -0.01, 0.58, 0.49
369,0.43, 0.02, 0.62, 0.5
370,0.47, 0.06, 0.62, 0.5
371,0.46, 0.09, 0.61, 0.49
372,0.41, 0.06, 0.65, 0.5
373,0.36, 0.05, 0.55, 0.49
374,0.39, 0.08, 0.56, 0.49
375,0.36, 0.05, 0.65, 0.5
376,0.35, 0.08, 0.66, 0.5
377,0.33, 0.04, 0.64, 0.49
378,0.35, 0.02, 0.67, 0.46
379,0.29, 0.01, 0.66, 0.46
380,0.27, -0.02, 0.66, 0.45
381,0.29, 0.0, 0.64, 0.45
382,0.26, 0.0, 0.61, 0.46
383,0.25, 0.02, 0.53, 0.47
384,0.24, 0.03, 0.56, 0.45
385,0.23, 0.08, 0.57, 0.44
386,0.17, 0.07, 0.56, 0.44
387,0.12, 0.03, 0.52, 0.43
388,0.12, 0.04, 0.5, 0.43
389,0.12, 0.01, 0.48, 0.43
390,0.15, 0.04, 0.47, 0.41
391,0.12, 0.07, 0.43, 0.42
392,0.1, 0.09, 0.4, 0.43
393,0.09, 0.1, 0.39, 0.43
394,0.14, 0.1, 0.45, 0.44
395,0.12, 0.07, 0.44, 0.45
396,0.15, 0.04, 0.45, 0.43
397,0.18, 0.04, 0.41, 0.43
398,0.16, 0.02, 0.42, 0.43
399,0.1, 0.02, 0.45, 0.44
400,0.08, -0.01, 0.45, 0.43
401,0.06, -0.03, 0.36, 0.42
402,0.12, -0.04, 0.33, 0.44
403,0.13, -0.03, 0.29, 0.44
404,0.11, -0.02, 0.29, 0.45
405,0.1, -0.03, 0.25, 0.46
406,0.07, -0.04, 0.24, 0.44
407,0.11, -0.01, 0.28, 0.44
408,0.14, -0.01, 0.22, 0.42
409,0.14, -0.04, 0.24, 0.41
410,0.11, -0.05, 0.3, 0.41
411,0.08, -0.02, 0.27, 0.43
412,0.05, -0.01, 0.28, 0.43
413,0.12, -0.01, 0.22, 0.42
414,0.14, -0.02, 0.2, 0.41
415,0.11, -0.02, 0.15, 0.41
416,0.11, -0.05, 0.08, 0.4
417,0.15, -0.03, 0.11, 0.39
418,0.12, -0.04, 0.1, 0.39
419,0.14, -0.06, 0.1, 0.38
420,0.11, -0.05, 0.05, 0.39
421,0.15, -0.03, 0.09, 0.39
422,0.17, -0.04, 0.12, 0.39
423,0.19, -0.06, 0.09, 0.4
424,0.2, -0.08, -0.02, 0.41
425,0.2, -0.1, -0.03, 0.42
426,0.19, -0.1, 0.04, 0.42
427,0.19, -0.08, 0.06, 0.44
428,0.2, -0.08, 0.06, 0.43
429,0.22, -0.09, 0.09, 0.44
430,0.25, -0.09, 0.07, 0.43
431,0.22, -0.11, 0.13, 0.46
432,0.18, -0.13, 0.14, 0.44
433,0.19, -0.15, 0.11, 0.43
434,0.16, -0.22, 0.16, 0.43
435,0.22, -0.22, 0.11, 0.43
436,0.17, -0.21, 0.14, 0.43
437,0.14, -0.23, 0.1, 0.43
438,0.07, -0.24, 0.11, 0.44
439,0.02, -0.24, 0.15, 0.41
440,0.06, -0.2, 0.2, 0.42
441,0.1, -0.17, 0.2, 0.44
442,0.1, -0.17, 0.24, 0.47
443,0.18, -0.15, 0.27, 0.48
444,0.15, -0.15, 0.2, 0.48
445,0.19, -0.14, 0.22, 0.47
446,0.2, -0.15, 0.23, 0.48
447,0.18, -0.14, 0.29, 0.5
448,0.16, -0.14, 0.29, 0.49
449,0.14, -0.14, 0.24, 0.49
450,0.12, -0.14, 0.26, 0.49
451,0.16, -0.15, 0.25, 0.5
452,0.12, -0.13, 0.22, 0.51
453,0.13, -0.13, 0.2, 0.51
454,0.1, -0.16, 0.25, 0.51
455,0.07, -0.2, 0.26, 0.5
456,0.11, -0.22, 0.27, 0.5
457,0.12, -0.2, 0.24, 0.51
458,0.14, -0.2, 0.28, 0.53
459,0.12, -0.23, 0.23, 0.54
460,0.15, -0.21, 0.22, 0.54
461,0.23, -0.22, 0.19, 0.53
462,0.25, -0.24, 0.24, 0.53
463,0.27, -0.27, 0.24, 0.55
464,0.27, -0.24, 0.23, 0.57
465,0.28, -0.21, 0.21, 0.58
466,0.27, -0.21, 0.19, 0.59
467,0.25, -0.19, 0.18, 0.59
468,0.28, -0.21, 0.24, 0.6
469,0.28, -0.22, 0.28, 0.59
470,0.23, -0.21, 0.29, 0.59
471,0.24, -0.24, 0.26, 0.58
472,0.33, -0.23, 0.29, 0.57
473,0.36, -0.25, 0.35, 0.56
474,0.35, -0.25, 0.27, 0.56
475,0.37, -0.26, 0.22, 0.56
476,0.32, -0.29, 0.21, 0.55
477,0.22, -0.31, 0.17, 0.56
478,0.24, -0.32, 0.22, 0.58
479,0.2, -0.34, 0.21, 0.57
480,0.17, -0.36, 0.17, 0.57
481,0.2, -0.35, 0.16, 0.56
482,0.18, -0.33, 0.22, 0.55
483,0.18, -0.35, 0.24, 0.54
484,0.29, -0.33, 0.24, 0.53
485,0.24, -0.34, 0.27, 0.51
486,0.32, -0.35, 0.24, 0.52
487,0.33, -0.36, 0.28, 0.51
488,0.37, -0.37, 0.26, 0.52
489,0.37, -0.38, 0.22, 0.54
490,0.36, -0.38, 0.18, 0.56
491,0.39, -0.37, 0.23, 0.53
492,0.38, -0.36, 0.18, 0.54
493,0.38, -0.35, 0.17, 0.53
494,0.4, -0.36, 0.15, 0.52
495,0.42, -0.37, 0.18, 0.53
496,0.46, -0.36, 0.14, 0.5
497,0.51, -0.32, 0.08, 0.51
498,0.51, -0.31, 0.15, 0.51
499,0.5, -0.32, 0.15, 0.5
500,0.48, -0.34, 0.12, 0.5
501,0.44, -0.32, 0.14, 0.48
502,0.41, -0.32, 0.15, 0.49
503,0.44, -0.33, 0.13, 0.49
504,0.44, -0.34, 0.15, 0.49
505,0.46, -0.35, 0.12, 0.47
506,0.46, -0.37, 0.13, 0.49
507,0.44, -0.37, 0.14, 0.48
508,0.4, -0.38, 0.13, 0.47
509,0.4, -0.4, 0.15, 0.45
510,0.39, -0.41, 0.11, 0.48
511,0.41, -0.43, 0.14, 0.48
512,0.42, -0.41, 0.05, 0.46
513,0.43, -0.38, 0.09, 0.46
514,0.43, -0.36, 0.1, 0.46
515,0.43, -0.35, 0.07, 0.42
516,0.4, -0.36, 0.15, 0.43
517,0.39, -0.38, 0.17, 0.43
518,0.41, -0.39, 0.19, 0.43
519,0.41, -0.37, 0.17, 0.42
520,0.41, -0.35, 0.12, 0.4
521,0.42, -0.35, 0.14, 0.42
522,0.4, -0.36, 0.16, 0.43
523,0.4, -0.38, 0.21, 0.42
524,0.42, -0.39, 0.26, 0.44
525,0.42, -0.4, 0.34, 0.42
526,0.45, -0.41, 0.32, 0.39
527,0.47, -0.41, 0.33, 0.38
528,0.51, -0.42, 0.3, 0.38
529,0.54, -0.43, 0.3, 0.35
530,0.53, -0.42, 0.25, 0.37
531,0.53, -0.42, 0.27, 0.37
532,0.52, -0.41, 0.28, 0.34
533,0.51, -0.39, 0.3, 0.38
534,0.5, -0.39, 0.32, 0.35
535,0.54, -0.41, 0.27, 0.34
536,0.51, -0.39, 0.29, 0.35
537,0.48, -0.39, 0.27, 0.35
538,0.45, -0.36, 0.28, 0.36
539,0.45, -0.35, 0.28, 0.39
540,0.48, -0.35, 0.28, 0.39
541,0.53, -0.34, 0.31, 0.39
542,0.53, -0.34, 0.31, 0.4
543,0.59, -0.32, 0.29, 0.41
544,0.6, -0.32, 0.33, 0.38
545,0.67, -0.32, 0.34, 0.35
546,0.67, -0.31, 0.3, 0.34
547,0.69, -0.31, 0.36, 0.33
548,0.75, -0.31, 0.32, 0.34
549,0.74, -0.33, 0.34, 0.32
550,0.74, -0.31, 0.35, 0.27
551,0.75, -0.33, 0.35, 0.26
552,0.77, -0.31, 0.37, 0.29
553,0.76, -0.29, 0.37, 0.27
554,0.78, -0.28, 0.33, 0.24
555,0.77, -0.28, 0.33, 0.22
556,0.79, -0.28, 0.32, 0.19
557,0.82, -0.27, 0.31, 0.17
558,0.83, -0.26, 0.32, 0.16
559,0.83, -0.25, 0.34, 0.15
560,0.86, -0.25, 0.38, 0.14
561,0.85, -0.24, 0.34, 0.15
562,0.9, -0.23, 0.34, 0.14
563,0.89, -0.25, 0.36, 0.15
564,0.86, -0.25, 0.32, 0.14
565,0.84, -0.26, 0.29, 0.14
566,0.83, -0.27, 0.29, 0.15
567,0.85, -0.27, 0.3, 0.16
568,0.81, -0.26, 0.31, 0.15
569,0.82, -0.26, 0.31, 0.13
570,0.82, -0.27, 0.36, 0.14
571,0.86, -0.27, 0.34, 0.12
572,0.85, -0.28, 0.3, 0.1
573,0.83, -0.26, 0.3, 0.1
574,0.83, -0.28, 0.32, 0.11
575,0.86, -0.31, 0.27, 0.11
576,0.87, -0.29, 0.26, 0.11
577,0.83, -0.28, 0.27, 0.1
578,0.8, -0.28, 0.27, 0.1
579,0.76, -0.27, 0.27, 0.09
580,0.78, -0.28, 0.25, 0.09
581,0.74, -0.29, 0.25, 0.1
582,0.74, -0.29, 0.25, 0.11
583,0.72, -0.28, 0.25, 0.1
584,0.77, -0.3, 0.25, 0.08
585,0.76, -0.31, 0.28, 0.08
586,0.77, -0.3, 0.28, 0.07
587,0.83, -0.3, 0.3, 0.08
588,0.84, -0.32, 0.29, 0.09
589,0.86, -0.35, 0.31, 0.09
590,0.88, -0.37, 0.31, 0.09
591,0.84, -0.35, 0.29, 0.08
592,0.84, -0.34, 0.28, 0.08
593,0.86, -0.34, 0.29, 0.09
594,0.85, -0.34, 0.28, 0.09
595,0.85, -0.33, 0.29, 0.06
596,0.86, -0.32, 0.26, 0.01
597,0.83, -0.32, 0.3, -0.02
598,0.88, -0.32, 0.31, -0.04
599,0.91, -0.34, 0.34, -0.04
600,0.93, -0.34, 0.33, -0.05
601,0.88, -0.32, 0.36, -0.06
602,0.82, -0.32, 0.34, -0.07
603,0.85, -0.32, 0.35, -0.04
604,0.81, -0.32, 0.31, -0.04
605,0.81, -0.3, 0.31, -0.03
606,0.83, -0.31, 0.31, -0.03
607,0.8, -0.31, 0.37, -0.04
608,0.77, -0.33, 0.36, -0.01
609,0.79, -0.35, 0.36, -0.01
610,0.81, -0.37, 0.39, -0.03
611,0.84, -0.34, 0.4, -0.01
612,0.79, -0.33, 0.4, -0.01
613,0.77, -0.33, 0.43, -0.01
614,0.77, -0.35, 0.4, 0.0
615,0.77, -0.38, 0.45, -0.02
616,0.79, -0.38, 0.46, -0.01
617,0.79, -0.38, 0.47, -0.03
618,0.75, -0.39, 0.45, -0.02
619,0.77, -0.39, 0.46, -0.05
620,0.73, -0.39, 0.48, -0.05
621,0.73, -0.4, 0.46, -0.05
622,0.75, -0.41, 0.49, -0.02
623,0.78, -0.41, 0.46, 0.01
624,0.78, -0.4, 0.46, 0.01
625,0.81, -0.4, 0.45, 0.02
626,0.82, -0.44, 0.46, 0.03
627,0.85, -0.46, 0.41, 0.05
628,0.83, -0.43, 0.48, 0.04
629,0.81, -0.45, 0.49, 0.05
630,0.78, -0.43, 0.49, 0.05
631,0.77, -0.44, 0.48, 0.05
632,0.76, -0.42, 0.44, 0.08
633,0.79, -0.44, 0.42, 0.07
634,0.78, -0.45, 0.4, 0.08
635,0.77, -0.47, 0.36, 0.08
636,0.79, -0.45, 0.39, 0.07
637,0.83, -0.43, 0.41, 0.06
638,0.83, -0.42, 0.41, 0.05
639,0.86, -0.41, 0.4, 0.05
640,0.86, -0.42, 0.45, 0.04
641,0.84, -0.45, 0.45, 0.04
642,0.88, -0.45, 0.43, 0.04
643,0.86, -0.44, 0.46, 0.05
644,0.85, -0.45, 0.48, 0.02
645,0.77, -0.46, 0.49, 0.01
646,0.77, -0.45, 0.51, 0.02
647,0.8, -0.49, 0.49, 0.04
648,0.79, -0.5, 0.49, 0.02
649,0.86, -0.53, 0.49, 0.01
650,0.89, -0.51, 0.49, 0.01
651,0.83, -0.49, 0.47, 0.03
652,0.88, -0.47, 0.48, 0.05
653,0.86, -0.46, 0.5, 0.06
654,0.89, -0.47, 0.44, 0.07
655,0.89, -0.47, 0.48, 0.07
656,0.89, -0.47, 0.48, 0.06
657,0.87, -0.47, 0.46, 0.05
658,0.87, -0.48, 0.42, 0.07
659,0.86, -0.48, 0.42, 0.06
660,0.84, -0.47, 0.47, 0.05
